ticker  potential_gain  volatility      body_pct  daily_range   vol_ma    vol_ratio   volume  upper_wick  lower_wick  return_1  return_5  minutes_after_open  target_return    Score
  PRIM        0.059794    0.004057 -4.898619e-03     0.720001 0.004373 5.117283e+06  22379.0    0.245003    0.082497 -0.006078  0.002420                  90       0.059794 0.039368
  NXTS        0.061437    0.010933  7.986641e-04     0.055000 0.014759 4.284201e+05   6323.0    0.000000    0.050000  0.008857 -0.017286                  65       0.061437 0.039143
  NXTS        0.043957    0.012054  1.270274e-02     0.079900 0.013707 5.894619e+04    808.0    0.000000    0.000000  0.016744 -0.001583                  66       0.043957 0.039020
  TSEM        0.018326    0.003902 -5.975635e-04     0.739990 0.004727 9.684553e+05   4578.0    0.000000    0.570007 -0.001124 -0.002736                  98       0.018326 0.039015
  PRIM        0.053352    0.004203  9.995135e-04     0.449997 0.004450 5.576308e+06  24816.0    0.229897    0.139999 -0.001741  0.012305                  89       0.053352 0.038978
  PRIM        0.037373    0.007478  3.389582e-03     0.344994 0.005494 3.138509e+06  17243.0    0.000000    0.069000  0.005538  0.008642                 125       0.037373 0.038579
  TSEM        0.037417    0.004471  4.155025e-03     1.470001 0.006126 9.495212e+05   5817.0    0.000000    0.299988  0.005101  0.012751                  21       0.037417 0.038359
    MU        0.044515    0.004419  4.912356e-03     7.919922 0.004619 5.065576e+07 233985.0    2.514893    0.140015  0.005109  0.006368                  20       0.044515 0.038231
  VELO        0.034871    0.006821  6.934884e-03     0.339001 0.007881 3.027859e+06  23863.0    0.143999    0.045000  0.008333 -0.013368                  23       0.034871 0.037967
  VELO        0.043979    0.009038  1.124121e-02     0.240000 0.006843 1.146054e+07  78419.0    0.000000    0.000000  0.011241 -0.000463                  27       0.043979 0.037456
  FLNC        0.032500    0.007975 -4.975152e-03     0.230001 0.008539 2.113111e+07 180439.0    0.010000    0.110001 -0.004867 -0.022439                  26       0.032500 0.037053
  FCEL        0.042639    0.008259  7.480198e-03     0.290001 0.007545 1.206631e+07  91044.0    0.110001    0.005001  0.005980  0.033772                  29       0.042639 0.036822
  PRIM        0.059694    0.003772  3.763490e-04     0.439903 0.004311 1.681391e+06   7248.0    0.120003    0.289902  0.000094 -0.000815                  91       0.059694 0.036772
  PRIM        0.054076    0.003778 -2.426577e-03     0.220001 0.004211 1.667141e+06   7020.0    0.000000    0.025002 -0.001370 -0.002427                  93       0.054076 0.036507
  SNDK        0.037169    0.005599  3.282130e-03     9.389893 0.005159 1.013628e+07  52293.0    1.214966    1.677368  0.004016  0.010473                  20       0.037169 0.036351
  AXTI        0.022230    0.006210  7.798383e-03     0.870003 0.005603 5.286231e+06  29618.0    0.224998    0.000000  0.008774 -0.004776                  27       0.022230 0.036305
  CRDO        0.022644    0.006558  4.233722e-03     2.169983 0.006664 1.476749e+07  98409.0    0.279999    0.744995  0.004234  0.010887                  22       0.022644 0.036276
  TSEM        0.042709    0.004385  3.370452e-03     1.790009 0.006469 1.082741e+06   7004.0    0.464996    0.380005  0.004696  0.002155                  20       0.042709 0.036246
  PRIM        0.056250    0.003460 -7.369329e-04     0.326500 0.004753 3.490712e+06  16590.0    0.181999    0.085503  0.001628  0.005278                 110       0.056250 0.036115
  CRDO        0.026974    0.006665  5.259668e-03     2.215027 0.006691 1.106623e+07  74042.0    0.255005    0.545013  0.006925  0.009349                  21       0.026974 0.035672
  PRIM        0.052500    0.003469  3.625238e-03     0.729996 0.004613 7.452525e+06  34377.0    0.064995    0.375000  0.003563  0.011592                 111       0.052500 0.034848
  SNDK        0.032649    0.005396  3.799111e-03    10.089233 0.005171 1.224447e+07  63313.0    1.129395    1.409790  0.004378  0.022428                  21       0.032649 0.034671
  PRIM        0.033452    0.007042 -1.217860e-03     0.320000 0.006299 1.465991e+06   9234.0    0.040001    0.180000 -0.001704  0.008113                 127       0.033452 0.034668
  NXTS        0.043940    0.011963  0.000000e+00     0.000000 0.012989 1.940084e+04    252.0    0.000000    0.000000  0.000016 -0.007850                  67       0.043940 0.034321
  PRIM        0.052858    0.004397  3.968688e-03     0.525002 0.004789 9.876747e+06  47295.0    0.145004    0.065002  0.004792  0.015937                  81       0.052858 0.034258
  PRIM        0.047189    0.002933  8.419647e-03     1.129997 0.003241 2.314770e+07  75015.0    0.445000    0.009995  0.008420  0.006975                 116       0.047189 0.034161
  NXTS        0.038404    0.016263  0.000000e+00     0.000000 0.013848 4.491739e+04    622.0    0.000000    0.000000 -0.012798 -0.014446                  97       0.038404 0.034011
  NXTS        0.030866    0.014377  0.000000e+00     0.000000 0.014192 3.253196e+05   4617.0    0.000000    0.000000  0.007313  0.005658                  98       0.030866 0.033985
  PRIM        0.031691    0.007250  5.692648e-03     0.475006 0.005926 2.096969e+06  12426.0    0.010002    0.000000  0.005508  0.000365                 126       0.031691 0.033830
  PRIM        0.032697    0.006839  7.315883e-04     0.500000 0.006597 4.707110e+06  31055.0    0.239998    0.200005  0.000732  0.007117                 128       0.032697 0.033820
    MU        0.037478    0.004097  6.422673e-03     8.949951 0.004487 7.290398e+07 327108.0    0.359985    1.669922  0.006782  0.017414                  21       0.037478 0.033819
  PRIM        0.056467    0.002110 -1.495173e-03     0.260002 0.003983 2.245024e+06   8943.0    0.045006    0.095001 -0.000374  0.005332                 113       0.056467 0.033735
    MU        0.033343    0.004479  1.223094e-03     5.186279 0.004471 3.382028e+07 151208.0    1.520020    2.336304  0.002257 -0.006747                  28       0.033343 0.033462
  VELO        0.013923    0.011257  1.739127e-02     0.519899 0.008436 2.329046e+06  19648.0    0.069901    0.070000  0.019257  0.041218                  31       0.013923 0.033116
  PRIM        0.039794    0.003310  3.945742e-03     0.869995 0.003107 1.296452e+07  40287.0    0.430000    0.119995  0.007112  0.015655                 117       0.039794 0.033105
  TSEM        0.031616    0.004679  3.494186e-03     2.360016 0.005815 1.113684e+06   6476.0    0.190002    1.179901  0.005623  0.016116                  22       0.031616 0.032962
    MU        0.035675    0.004483 -2.636720e-03     5.479858 0.004468 4.073702e+07 182018.0    1.859985    0.748169 -0.002641 -0.007077                  27       0.035675 0.032856
  VELO        0.028262    0.004683 -9.489340e-03     0.260000 0.008797 1.413482e+06  12435.0    0.040001    0.010000 -0.010277 -0.003632                  21       0.028262 0.032703
  PRIM        0.064066    0.005292  4.032192e-03     0.354401 0.005619 8.000088e+05   4495.0    0.000000    0.039406  0.004032  0.006028                  76       0.064066 0.032531
  PRIM        0.027138    0.006606 -2.477513e-03     0.465004 0.007061 2.010108e+06  14194.0    0.000000    0.260002 -0.002478  0.010282                 130       0.027138 0.032499
  HYLN        0.050044    0.007051  1.043222e-02     0.120000 0.012755 4.456055e+06  56839.0    0.020000    0.030000  0.010432  0.014211                  40       0.050044 0.032406
  CRDO        0.034086    0.006102 -2.233340e-04     0.977509 0.006699 3.529007e+06  23640.0    0.805023    0.112488  0.000428  0.004000                  20       0.034086 0.032353
  PRIM        0.054822    0.002078  2.498184e-03     0.269997 0.003653 2.482628e+06   9070.0    0.059998    0.009995  0.001560  0.004883                 114       0.054822 0.032305
    MU        0.032939    0.004712 -3.782275e-03     9.729980 0.004465 5.884066e+07 262700.0    0.619995    4.974976 -0.003418  0.004394                  26       0.032939 0.032045
    MU        0.028346    0.004392  8.862193e-03    10.000000 0.004387 7.977535e+07 349952.0    0.010010    0.380005  0.008881  0.018532                  22       0.028346 0.031995
  SNDK        0.037627    0.003300 -4.213223e-03    13.800049 0.002879 2.030253e+07  58452.0    3.100098    2.300049 -0.003863 -0.007933                  33       0.037627 0.031901
  SNDK        0.029645    0.004634  3.108540e-03     9.630005 0.005082 1.174206e+07  59679.0    0.300049    3.130005  0.002917  0.015445                  22       0.029645 0.031764
  NXTS        0.028857    0.022401 -1.943974e-02     0.181800 0.016337 1.551115e+05   2534.0    0.056900    0.000000 -0.030754  0.000000                  77       0.028857 0.031728
  PRIM        0.038499    0.004064  1.225568e-04     0.539894 0.002978 9.282803e+06  27645.0    0.070000    0.459900  0.005795  0.016197                 119       0.038499 0.031686
  VELO        0.028731    0.009869  1.177553e-02     0.359900 0.007216 2.131272e+06  15379.0    0.069901    0.035000  0.011776  0.007356                  29       0.028731 0.031558
   STI        0.035950    0.009242  0.000000e+00     0.000000 0.010714 1.596002e+04    171.0    0.000000    0.000000  0.000051 -0.010131                  30       0.035950 0.031510
   STI        0.036003    0.009258  0.000000e+00     0.000000 0.010794 9.986981e+04   1078.0    0.000000    0.000000 -0.007656 -0.015907                  29       0.036003 0.031467
  CRDO        0.038391    0.002170 -4.866909e-04     0.885010 0.002080 5.625764e+06  11700.0    0.480011    0.274994 -0.000711  0.005271                 113       0.038391 0.031128
   STI        0.038292    0.010039  1.474890e-03     0.020000 0.009825 8.081766e+04    794.0    0.000000    0.000000 -0.001471 -0.013081                  20       0.038292 0.031083
  AXTI        0.020700    0.006231  3.244854e-03     0.571899 0.005623 4.737471e+06  26641.0    0.141899    0.159996  0.001500  0.001440                  28       0.020700 0.031020
    MU        0.030220    0.004803 -3.395001e-03     8.109985 0.004294 7.025950e+07 301660.0    3.520020    0.869995 -0.003736  0.019056                  24       0.030220 0.031018
  PRIM        0.060435    0.005232  2.889226e-03     0.324005 0.006610 1.220170e+06   8065.0    0.034004    0.065002  0.001732  0.004179                  72       0.060435 0.030910
  FLNC        0.012900    0.009035 -6.531808e-03     0.310001 0.006764 1.203361e+07  81397.0    0.142200    0.020000 -0.006628  0.017655                  20       0.012900 0.030795
  TSEM        0.017181    0.003972  2.147836e-03     0.609985 0.004816 6.592110e+05   3175.0    0.000000    0.000000  0.001284 -0.000737                  97       0.017181 0.030673
  PRIM        0.054201    0.002326 -2.097730e-03     0.550003 0.004310 4.196322e+06  18087.0    0.306480    0.075005 -0.001495  0.009635                 112       0.054201 0.030649
  SNDK        0.033618    0.003130 -7.966633e-03    20.519897 0.003014 2.272951e+07  68497.0    3.614990    0.899902 -0.007964 -0.003709                  32       0.033618 0.030613
    MU        0.029409    0.004813  1.236796e-03     5.679077 0.004378 5.230102e+07 228986.0    2.930054    1.399048  0.000788  0.014674                  25       0.029409 0.030218
    MU        0.031282    0.004279  1.845968e-03     6.619995 0.004487 4.487597e+07 201373.0    3.125000    1.484985  0.001998 -0.001030                  29       0.031282 0.030187
  SNDK        0.028252    0.004488  2.201052e-03    10.753784 0.004968 9.605520e+06  47721.0    3.363892    2.989990  0.002036  0.008672                  25       0.028252 0.029971
  HYLN        0.026715    0.010352 -2.464785e-02     0.190000 0.006630 1.159092e+07  76843.0    0.010000    0.005000 -0.024648 -0.022583                  55       0.026715 0.029915
  BTGO        0.013543    0.006923 -3.478258e-03     0.030000 0.009343 3.857623e+05   3604.0    0.010000    0.000000 -0.008651 -0.015481                  24       0.013543 0.029768
  PRIM        0.027000    0.008787 -2.058128e-02     1.772697 0.007569 2.640073e+06  19984.0    0.112801    0.009895 -0.017459 -0.016163                  55       0.027000 0.029685
  SNDK        0.029279    0.004645  2.993186e-04     8.745850 0.004990 1.683127e+07  83989.0    4.599976    3.546997  0.000355  0.011490                  23       0.029279 0.029622
  PRIM        0.042943    0.003906  3.249074e-03     0.570000 0.004046 1.056052e+07  42728.0    0.135002    0.184998  0.002402  0.022450                  38       0.042943 0.029593
  SNDK        0.030345    0.004516 -9.744130e-04    13.000000 0.004931 1.518437e+07  74867.0   10.719971    0.329956 -0.001034  0.010666                  24       0.030345 0.029542
  PRIM        0.056006    0.002178 -1.121405e-03     0.329994 0.003411 6.252284e+06  21328.0    0.189995    0.049995 -0.001121  0.002125                 115       0.056006 0.029383
  FCEL        0.033649    0.008374  8.697494e-03     0.225101 0.007643 4.709220e+06  35994.0    0.000101    0.020000  0.008697  0.042992                  30       0.033649 0.029292
  CRDO        0.004512    0.003956  5.364698e-04     0.769989 0.003648 5.475015e+06  19971.0    0.359985    0.265015 -0.000332  0.012203                  82       0.004512 0.029129
  HYLN        0.027316    0.005723 -1.584809e-03     0.016000 0.007162 2.039230e+06  14604.0    0.000000    0.005000 -0.001441  0.002894                  24       0.027316 0.029058
  PRIM        0.027138    0.005111 -2.422074e-04     0.189995 0.006937 8.818523e+05   6117.0    0.000000    0.169998  0.000000  0.004747                 131       0.027138 0.029047
  TSEM        0.030601    0.003982 -1.298228e-03     1.830017 0.005023 1.788270e+06   8983.0    0.940002    0.520020  0.000211  0.016499                  24       0.030601 0.029002
  MRVL        0.029219    0.005296  6.193238e-03     2.355011 0.005798 3.011703e+07 174614.0    0.475006    0.140015  0.007125  0.011811                  20       0.029219 0.028994
  VELO        0.014379    0.009652  2.250354e-04     0.294100 0.009083 1.798664e+06  16338.0    0.245001    0.044100  0.000450  0.026091                  33       0.014379 0.028834
